period,link_id,from_node_id,to_node_id,road,direction,street_name,target_origin,target_position_mi,network_length_mi,lanes,capacity,free_speed,link_type,allowed_use,period_volume,primary_mapped_tmc,mapped_tmc_count,primary_map_status,primary_map_confidence,primary_map_distance_to_tmc_ft,bridge_from_tmc,bridge_to_tmc,bridge_path_miles,t2_hour,assignment_status,assignment_tier,assignment_method,assignment_confidence,selected_tmc,left_anchor_tmc,right_anchor_tmc,left_anchor_distance_mi,right_anchor_distance_mi,anchor_gap_mi,propagation_minutes_per_mile,propagation_anchor_count,profile_detection_succeeded,profile_minimum_ratio,profile_coverage,linear_t2_candidate,profile_t2_candidate,t2_source_method,episode_id,source_screened_accepted,daily_probe_day_count,daily_probe_t2_std_hour,selected_map_status,selected_map_confidence,selected_map_distance_to_tmc_ft
AM,25735,30042,30304,US-29,NORTHBOUND,US 29 - Lee Highway,mapped_route_link,29.202798554054052,0.38,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,3016.33008,110-06786,1,matched,94.76,0.0,,,,8.05,assigned,A_direct,direct_mapped_tmc,medium,110-06786,110-06786,110-06786,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110-06786__AM,False,5,0.1,matched,94.76,0.0
AM,25737,30042,30598,US-29,SOUTHBOUND,US 29 - Lee Highway,mapped_route_link,5.3334820333333335,0.23,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,3093.12744,110+17125,2,matched,97.15,0.0,,,,8.25,assigned,A_direct,direct_mapped_tmc,medium,110+17125,110+17125,110+17125,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__US29_SB::110+17125__Weekday__0029,False,0,,matched,97.15,0.0
AM,25738,30043,30047,VA-237,EASTBOUND,Washington Boulevard,mapped_route_link,0.4082412647058824,0.27,1.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,1701.61377,110+13613,2,matched,71.15,44.19,,,,8.25,assigned,A_direct,direct_mapped_tmc,medium,110+13613,110+13613,110+13613,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110+13613__AM,False,2,0.5,matched,71.15,44.19
AM,25739,30043,30063,US-29,SOUTHBOUND,US 29 - Lee Highway,mapped_route_link,5.549010999999999,0.08,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,1879.38049,110P17125,1,matched,99.64,2.24,,,,8.25,assigned,A_direct,direct_mapped_tmc,medium,110P17125,110P17125,110P17125,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110P17125__AM,False,6,0.5204164998665332,matched,99.64,2.24
AM,25741,30043,30598,US-29,NORTHBOUND,US 29 - Lee Highway,mapped_route_link,28.754127966666665,0.07,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,3998.85352,110-06787,1,matched,97.15,0.0,,,,7.75,assigned,A_direct,direct_mapped_tmc,medium,110-06787,110-06787,110-06787,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110-06787__AM,False,7,0.6681531047810609,matched,97.15,0.0
AM,25748,30045,34006,VA-693,NORTHBOUND,N Westmoreland Street,mapped_route_link,0.06023427692307691,0.12,1.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,622.64233,110+50153,1,matched,94.34,0.0,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,25754,30047,30043,VA-237,WESTBOUND,Washington Boulevard,mapped_route_link,4.0992065,0.27,1.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,1505.61316,110-51887,1,matched,94.23,0.0,,,,8.5,assigned,A_direct,direct_mapped_tmc,medium,110-51887,110-51887,110-51887,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__VA237_WB::110-51887__Weekday__0008,False,0,,matched,94.23,0.0
AM,25757,30047,30499,VA-237,EASTBOUND,Washington Boulevard,mapped_route_link,0.6544444411764707,0.25,1.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,1108.93835,110+13613,1,matched,71.15,68.88,,,,8.25,assigned,A_direct,direct_mapped_tmc,medium,110+13613,110+13613,110+13613,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110+13613__AM,False,2,0.5,matched,71.15,68.88
AM,25760,30048,30500,VA-237,EASTBOUND,Washington Boulevard,mapped_route_link,0.9764024411764707,0.09,1.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,1303.61121,110+13613,1,matched,71.15,584.2,,,,8.25,assigned,A_direct,direct_mapped_tmc,medium,110+13613,110+13613,110+13613,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110+13613__AM,False,2,0.5,matched,71.15,584.2
AM,25765,30050,30061,VA-237,EASTBOUND,Washington Boulevard,mapped_route_link,1.2320749705882355,0.13,1.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,1303.61121,110+13613,1,matched,71.15,523.07,,,,8.25,assigned,A_direct,direct_mapped_tmc,medium,110+13613,110+13613,110+13613,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110+13613__AM,False,2,0.5,matched,71.15,523.07
AM,25767,30051,30037,US-29,NORTHBOUND,US 29 - Lee Highway,mapped_route_link,29.649090918918915,0.2,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,3016.33008,110-06786,1,matched,94.76,0.0,,,,8.05,assigned,A_direct,direct_mapped_tmc,medium,110-06786,110-06786,110-06786,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110-06786__AM,False,5,0.1,matched,94.76,0.0
AM,25768,30051,30304,US-29,SOUTHBOUND,US 29 - Lee Highway,mapped_route_link,4.758028324324325,0.16,2.0,960.0,83.68568,402.0,sov;hov2;hov3;trk;apv;com,968.92706,110+06787,1,matched,95.01,0.0,,,,8.3125,assigned,A_direct,direct_mapped_tmc,high,110+06787,110+06787,110+06787,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110+06787__AM,False,8,0.8816709987291178,matched,95.01,0.0
AM,25776,30054,30305,VA-237,EASTBOUND,Washington Boulevard,mapped_route_link,2.482408590163935,0.34,1.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,1305.05774,110+13614,1,matched,95.43,3.03,,,,8.25,assigned,A_direct,direct_mapped_tmc,medium,110+13614,110+13614,110+13614,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110+13614__AM,False,2,0.5,matched,95.43,3.03
AM,25781,30056,30306,VA-237,EASTBOUND,Washington Boulevard,mapped_route_link,3.408196615384615,0.24,1.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,1462.52441,110+13615,1,matched,99.3,3.27,,,,8.15,assigned,A_direct,direct_mapped_tmc,medium,110+13615,110+13615,110+13615,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110+13615__AM,False,10,0.278388218141501,matched,99.3,3.27
AM,25784,30056,30611,VA-237,WESTBOUND,Washington Boulevard,mapped_route_link,2.2537515000000004,0.17,1.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,777.38281,110N13614,2,review_length,4.8,0.0,,,,8.0,assigned,A_direct,direct_mapped_tmc,low,110N13614,110N13614,110N13614,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110N13614__AM,False,2,0.25,review_length,4.8,0.0
AM,25800,30061,30501,VA-237,EASTBOUND,Washington Boulevard,mapped_route_link,1.3504418823529412,0.12,1.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,1256.43408,110+13613,1,matched,71.15,310.75,,,,8.25,assigned,A_direct,direct_mapped_tmc,medium,110+13613,110+13613,110+13613,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110+13613__AM,False,2,0.5,matched,71.15,310.75
AM,25807,30063,30043,US-29,NORTHBOUND,US 29 - Lee Highway,mapped_route_link,28.681925999999997,0.08,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,4803.58545,110N17125,1,matched,99.64,2.24,,,,8.1,assigned,A_direct,direct_mapped_tmc,medium,110N17125,110N17125,110N17125,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110N17125__AM,False,5,0.5385164807134505,matched,99.64,2.24
AM,25808,30063,34008,US-29,SOUTHBOUND,US 29 - N Washington Street,mapped_route_link,5.637856147540983,0.1,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,2000.96045,110+07954,1,matched,91.49,2.69,,,,7.0,assigned,A_direct,direct_mapped_tmc,medium,110+07954,110+07954,110+07954,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110+07954__AM,False,1,0.0,matched,91.49,2.69
AM,25810,30064,30047,VA-237,WESTBOUND,N Sycamore Street,corridor_gap_bridge,3.8659686,0.07,2.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,3092.66016,,0,,,,110-13612,110-51887,0.1,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,25823,30068,30346,US-50,WESTBOUND,US 50 - Arlington Boulevard,corridor_gap_bridge,5.00453425,0.06,3.0,960.0,83.68568,402.0,sov;hov2;hov3;com;apv,1543.78723,,0,,,,110+05724,110P05724,0.06,7.806899,assigned,B_bracketed,linear_t2_interpolation,medium_high,,110+05721,110+05725,1.97648525,1.0488817499999996,3.0253669999999997,,0,True,0.6688939808610501,1.0,7.806899057618464,8.25,,,,,,,,
AM,25824,30068,30587,US-50,EASTBOUND,US 50 - Arlington Boulevard,mapped_route_link,38.095793873786405,0.29,3.0,800.0,64.3736,202.0,sov;hov2;hov3;com;apv,4432.88818,110-05723,1,matched,84.92,34.93,,,,7.8125,assigned,A_direct,direct_mapped_tmc,medium,110-05723,110-05723,110-05723,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110-05723__AM,False,4,0.2724311839712921,matched,84.92,34.93
AM,25832,30071,30072,VA-244,EASTBOUND,VA 244 - Columbia Pike,mapped_route_link,4.960982106060607,0.13,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,3405.03589,110+10946,1,matched,91.93,0.24,,,,6.25,assigned,A_direct,direct_mapped_tmc,medium,110+10946,110+10946,110+10946,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110+10946__AM,False,1,0.0,matched,91.93,0.24
AM,25833,30071,30582,VA-244,WESTBOUND,VA 244 - Columbia Pike,mapped_route_link,3.3004712424242424,0.18,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,1734.00134,110-10945,1,matched,91.93,0.0,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,25834,30072,30071,VA-244,WESTBOUND,VA 244 - Columbia Pike,mapped_route_link,3.136695893939394,0.13,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,1990.19739,110-10945,1,matched,91.93,0.24,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,25836,30072,30578,VA-244,EASTBOUND,VA 244 - Columbia Pike,mapped_route_link,5.061360545454546,0.06,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,3312.41187,110+10946,2,matched,91.93,0.0,,,,6.25,assigned,A_direct,direct_mapped_tmc,medium,110+10946,110+10946,110+10946,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110+10946__AM,False,1,0.0,matched,91.93,0.0
AM,25838,30073,30573,VA-244,EASTBOUND,VA 244 - Columbia Pike,mapped_route_link,5.6565677924528295,0.15,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,3032.10498,110+10948,2,matched,98.84,0.0,,,,8.25,assigned,A_direct,direct_mapped_tmc,medium,110+10948,110+10948,110+10948,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110+10948__AM,False,3,0.3535533905932738,matched,98.84,0.0
AM,25840,30073,30576,VA-244,WESTBOUND,VA 244 - Columbia Pike,mapped_route_link,2.603370408163265,0.16,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,1608.74524,110-10946,1,matched,98.03,8.41,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,25846,30075,30076,US-50,WESTBOUND,US 50 - Arlington Boulevard,mapped_route_link,4.1512695,0.35,3.0,800.0,64.3736,202.0,sov;hov2;hov3;com;apv,1437.94543,110P05723,2,matched,95.57,47.61,,,,7.751499,assigned,B_bracketed,linear_t2_interpolation,medium_high,,110+05721,110+05725,1.1232205,1.9021464999999997,3.0253669999999997,,0,True,0.667675908994881,1.0,7.7514989769364,8.25,,,,,,,,
AM,25848,30075,30147,US-50,EASTBOUND,US 50 - Arlington Boulevard,corridor_gap_bridge,39.03001449999999,0.13,3.0,800.0,64.3736,202.0,sov;hov2;hov3;com;apv,4989.33203,,0,,,,110N05723,110-05722,0.13,8.211027,assigned,B_bracketed,linear_t2_interpolation,medium_high,,110-05724,110-05722,1.93194849999999,0.09893600000000191,2.030884499999992,,0,True,0.6304768458135456,1.0,8.211027424257756,8.25,,,,,,,,
AM,25851,30076,30075,US-50,EASTBOUND,US 50 - Arlington Boulevard,mapped_route_link,38.62219200970873,0.35,3.0,800.0,64.3736,202.0,sov;hov2;hov3;com;apv,4399.70508,110-05723,2,matched,84.92,0.0,,,,7.8125,assigned,A_direct,direct_mapped_tmc,medium,110-05723,110-05723,110-05723,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110-05723__AM,False,4,0.2724311839712921,matched,84.92,0.0
AM,25852,30076,30077,US-50,WESTBOUND,US 50 - Arlington Boulevard,mapped_route_link,4.681046125,0.17,3.0,800.0,64.3736,202.0,sov;hov2;hov3;com;apv,1447.37061,110+05724,1,matched,83.11,172.9,,,,7.785896,assigned,B_bracketed,linear_t2_interpolation,medium_high,,110+05721,110+05725,1.6529971250000002,1.3723698749999995,3.0253669999999997,,0,True,0.6684321877492377,1.0,7.7858958833695695,8.25,,,,,,,,
AM,25853,30077,30076,US-50,EASTBOUND,US 50 - Arlington Boulevard,mapped_route_link,38.40834276699029,0.17,3.0,800.0,64.3736,202.0,sov;hov2;hov3;com;apv,4287.43896,110-05723,1,matched,84.92,139.71,,,,7.8125,assigned,A_direct,direct_mapped_tmc,medium,110-05723,110-05723,110-05723,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110-05723__AM,False,4,0.2724311839712921,matched,84.92,139.71
AM,25854,30077,30587,US-50,WESTBOUND,US 50 - Arlington Boulevard,mapped_route_link,4.817863458333333,0.15,3.0,800.0,64.3736,202.0,sov;hov2;hov3;com;apv,1447.37061,110+05724,1,matched,83.11,234.78,,,,7.794779,assigned,B_bracketed,linear_t2_interpolation,medium_high,,110+05721,110+05725,1.7898144583333333,1.2355525416666664,3.0253669999999997,,0,True,0.668627500334854,1.0,7.794779048067715,8.25,,,,,,,,
AM,25882,30086,30087,VA-120,SOUTHBOUND,VA 120 - Glebe Road,mapped_route_link,4.4187345,0.18,3.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,3587.41187,110N10232,2,review_length,55.33,36.62,,,,6.25,assigned,A_direct,direct_mapped_tmc,low,110N10232,110N10232,110N10232,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110N10232__AM,False,2,0.25,review_length,55.33,36.62
AM,25883,30086,30088,VA-120,NORTHBOUND,VA 120 - Glebe Road,mapped_route_link,4.7707085,0.18,3.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,4120.12402,110+10785,1,matched,94.95,0.0,,,,7.8125,assigned,A_direct,direct_mapped_tmc,medium,110+10785,110+10785,110+10785,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110+10785__AM,False,4,0.6931585316505886,matched,94.95,0.0
AM,25887,30087,30086,VA-120,NORTHBOUND,VA 120 - Glebe Road,mapped_route_link,4.5450486129032255,0.18,3.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,3913.83374,110+10232,2,matched,98.51,0.0,,,,8.25,assigned,A_direct,direct_mapped_tmc,medium,110+10232,110+10232,110+10232,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__VA120_NB::110+10232__Weekday__0005,False,0,,matched,98.51,0.0
AM,25888,30087,30222,VA-120,SOUTHBOUND,VA 120 - Glebe Road,mapped_route_link,4.673023177419355,0.11,3.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,3071.20728,110-10231,1,matched,97.34,43.79,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,25889,30088,30086,VA-120,SOUTHBOUND,VA 120 - Glebe Road,mapped_route_link,4.313511,0.18,3.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,4381.13379,110-10232,1,matched,91.52,39.97,,,,8.5,assigned,A_direct,direct_mapped_tmc,medium,110-10232,110-10232,110-10232,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110-10232__AM,False,1,0.0,matched,91.52,39.97
AM,25890,30088,30093,VA-237,EASTBOUND,N Fairfax Drive,mapped_route_link,1.4872894418604652,0.16,2.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,2943.46484,110+18839,1,matched,96.76,2.4,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,25891,30088,30225,VA-237,WESTBOUND,N Fairfax Drive,mapped_route_link,1.735477,0.13,2.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,3769.1499,110N18838,1,review_length,5.54,24.94,,,,8.25,assigned,A_direct,direct_mapped_tmc,low,110N18838,110N18838,110N18838,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__VA237_WB::110N18838__Weekday__0011,False,0,,review_length,5.54,24.94
AM,25892,30088,30308,VA-120,NORTHBOUND,VA 120 - Glebe Road,mapped_route_link,4.909346683333333,0.11,3.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,1732.43506,110+10233,2,matched,97.61,0.0,,,,8.75,assigned,A_direct,direct_mapped_tmc,medium,110+10233,110+10233,110+10233,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110+10233__AM,False,1,0.0,matched,97.61,0.0
AM,25896,30090,30091,VA-120,NORTHBOUND,VA 120 - Glebe Road,mapped_route_link,5.1223479,0.06,3.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,1787.05286,110+10233,1,matched,97.61,0.78,,,,8.75,assigned,A_direct,direct_mapped_tmc,medium,110+10233,110+10233,110+10233,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110+10233__AM,False,1,0.0,matched,97.61,0.78
AM,25897,30090,30308,VA-120,SOUTHBOUND,VA 120 - Glebe Road,mapped_route_link,4.062450083333333,0.13,3.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,3006.14087,110-10785,1,matched,96.21,48.45,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,25898,30090,30482,VA-237,EASTBOUND,Washington Boulevard,corridor_gap_bridge,3.5531291735074624,0.05,2.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,2634.16382,,0,,,,110+13615,110+18842,1.3399999999999999,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,25899,30090,30492,VA-237,WESTBOUND,Washington Boulevard,mapped_route_link,1.7649932115384617,0.05,1.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,769.62555,110-13614,2,matched,99.3,0.81,,,,7.5,assigned,A_direct,direct_mapped_tmc,medium,110-13614,110-13614,110-13614,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110-13614__AM,False,1,0.0,matched,99.3,0.81
AM,25900,30091,30090,VA-120,SOUTHBOUND,VA 120 - Glebe Road,mapped_route_link,3.9694130999999997,0.06,3.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,4187.46045,110-10785,1,matched,96.21,35.85,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,25903,30091,30507,VA-120,NORTHBOUND,VA 120 - Glebe Road,mapped_route_link,5.283677482758621,0.12,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,1735.85669,110+10234,2,matched,82.77,0.0,,,,8.75,assigned,A_direct,direct_mapped_tmc,medium,110+10234,110+10234,110+10234,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__VA120_NB::110+10234__Weekday__0007,False,0,,matched,82.77,0.0
AM,25904,30092,1414,VA-237,EASTBOUND,0,corridor_gap_bridge,1.4789325789473686,0.12,7.0,3150.0,27.35878,200.0,sov;hov2;hov3;trk;apv;com,678.08484,,0,,,,110+13613,110+18839,1.8999999999999997,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,25905,30092,30481,VA-237,EASTBOUND,Washington Boulevard,corridor_gap_bridge,3.6298844738805967,0.12,2.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,2133.6394,,0,,,,110+13615,110+18842,1.3399999999999999,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,25906,30092,30482,VA-237,EASTBOUND,Washington Boulevard,corridor_gap_bridge,3.4005472419354836,0.16,2.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,668.06366,,0,,,,110+18841,110+13615,1.8599999999999999,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,25910,30093,30088,VA-237,WESTBOUND,N Fairfax Drive,mapped_route_link,1.6414110232558141,0.16,2.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,1624.93115,110-18838,1,matched,95.58,39.45,,,,8.75,assigned,A_direct,direct_mapped_tmc,medium,110-18838,110-18838,110-18838,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__VA237_WB::110-18838__Weekday__0004,False,0,,matched,95.58,39.45
AM,25911,30093,30489,VA-237,EASTBOUND,N Fairfax Drive,mapped_route_link,1.5923307093023258,0.05,2.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,2933.77002,110+18839,1,matched,96.76,37.0,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,25912,30094,30223,VA-237,EASTBOUND,N Fairfax Drive,mapped_route_link,1.9659452708333336,0.26,3.0,500.0,64.3736,103.0,sov;hov2;hov3;trk;apv;com,2453.6416,110+18840,1,matched,92.42,3.34,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,25915,30094,30489,VA-237,WESTBOUND,N Fairfax Drive,mapped_route_link,1.4001300930232559,0.22,2.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,1602.65552,110-18838,1,matched,95.58,36.02,,,,8.75,assigned,A_direct,direct_mapped_tmc,medium,110-18838,110-18838,110-18838,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__VA237_WB::110-18838__Weekday__0004,False,0,,matched,95.58,36.02
AM,25920,30096,30098,VA-237,EASTBOUND,Washington Boulevard,corridor_gap_bridge,3.736402033582089,0.24,2.0,500.0,64.3736,103.0,sov;hov2;hov3;trk;apv;com,2417.12646,,0,,,,110+13615,110+18842,1.3399999999999999,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,25923,30096,30481,VA-237,EASTBOUND,Washington Boulevard,corridor_gap_bridge,3.3381935,0.16,2.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,929.33081,,0,,,,110+18841,110+13615,1.8599999999999999,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,25929,30098,5057,VA-237,EASTBOUND,0,corridor_gap_bridge,2.8865920224550905,0.19,7.0,500.0,56.3269,104.0,closed,0.0,,0,,,,110+13614,110P18840,1.67,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,25930,30098,30096,VA-237,EASTBOUND,Washington Boulevard,corridor_gap_bridge,3.2936551129032257,0.24,2.0,500.0,64.3736,103.0,sov;hov2;hov3;trk;apv;com,965.03461,,0,,,,110+18841,110+13615,1.8599999999999999,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,25931,30098,30099,VA-237,EASTBOUND,Washington Boulevard,corridor_gap_bridge,3.8037587257462686,0.19,2.0,500.0,64.3736,103.0,sov;hov2;hov3;trk;apv;com,2413.11768,,0,,,,110+13615,110+18842,1.3399999999999999,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,25932,30099,30098,VA-237,EASTBOUND,Washington Boulevard,corridor_gap_bridge,3.2457763467741936,0.19,2.0,500.0,64.3736,103.0,sov;hov2;hov3;trk;apv;com,1272.23657,,0,,,,110+18841,110+13615,1.8599999999999999,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,25934,30099,30528,VA-237,EASTBOUND,Washington Boulevard,corridor_gap_bridge,3.836653854477612,0.02,2.0,500.0,64.3736,103.0,sov;hov2;hov3;trk;apv;com,2489.02393,,0,,,,110+13615,110+18842,1.3399999999999999,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,25943,30102,30221,US-29,NORTHBOUND,US 29 - Lee Highway,corridor_gap_bridge,32.54724925,0.12,3.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,4203.95996,,0,,,,110-07953,110-06783,0.12,8.302018,assigned,B_bracketed,linear_t2_interpolation,medium,,110-06788,110-07974,5.918520249999997,0.9800552499999995,6.898575499999996,,0,True,0.6349834902418908,1.0,8.302018017841146,8.75,,,,,,,,
AM,25944,30102,30293,US-29,SOUTHBOUND,US 29 - Lee Highway,mapped_route_link,1.8504225,0.19,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,1690.97742,110+06784,2,matched,92.98,36.99,,,,8.041667,assigned,A_direct,direct_mapped_tmc,medium,110+06784,110+06784,110+06784,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110+06784__AM,False,6,0.442922742197277,matched,92.98,36.99
AM,25946,30103,30210,I-66,WESTBOUND,I-66,mapped_route_link,1.071768,0.29,3.0,1900.0,101.38842,101.0,sov;hov2;hov3;com;apv,4882.0415,110+04163,2,matched,62.59,0.0,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,25947,30103,30212,I-66,EASTBOUND,I-66,mapped_route_link,56.626518,0.18,2.0,1900.0,101.38842,101.0,sov;hov2;hov3;com;apv,6103.28076,110N04162,1,matched,83.59,21.84,,,,8.519231,assigned,A_direct,direct_mapped_tmc,high,110N04162,110N04162,110N04162,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110N04162__AM,False,13,0.207121723351327,matched,83.59,21.84
AM,25959,30108,30109,US-29,NORTHBOUND,US 29 - Lee Highway,mapped_route_link,33.145119,0.18,2.0,600.0,64.3736,102.0,sov;hov2;hov3;trk;apv;com,3265.27515,110-17121,2,matched,95.18,0.0,,,,7.555556,assigned,A_direct,direct_mapped_tmc,high,110-17121,110-17121,110-17121,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110-17121__AM,False,9,1.052627517860912,matched,95.18,0.0
