episode_id,sensor_uid,tmc_code,corridor,link_id,date,period,t0_hour,t2_hour,t3_hour,P_hr,duration_min,threshold_used,min_speed_mph,mean_speed_mph,episode_demand,demand_capacity_ratio,magnitude,road_order,direction,is_clean_valid_episode,corridor_output,tmc,t2_source_method,daily_probe_day_count,daily_probe_t2_min_hour,daily_probe_t2_max_hour,daily_probe_t2_std_hour,screened_acceptance_share,anchor_t2_hour,anchor_source_method,anchor_episode_id,anchor_daily_probe_day_count,anchor_daily_t2_std_hour,anchor_source_reliable
daily_probe_mean__110+04165__MD,,110+04165,I66_WB,,DailyMean,MD,12.916666666666666,13.666666666666666,14.25,1.5833333333333333,,,29.599999999999998,,,,,8.0,WESTBOUND,False,I66_WB,110+04165,daily_probe_mean,3,11.75,14.75,1.359125535858341,0.3333333333333333,11.75,daily_probe_mean,daily_probe_mean__110+04165__MD,1.0,0.0,False
daily_probe_mean__110+04166__AM,,110+04166,I66_WB,,DailyMean,AM,7.340909090909091,7.954545454545454,8.772727272727273,1.6818181818181819,,,22.64636363636364,,,,,10.0,WESTBOUND,False,I66_WB,110+04166,daily_probe_mean,11,7.25,8.5,0.3816558096306059,0.45454545454545453,8.05,daily_probe_mean,daily_probe_mean__110+04166__AM,5.0,0.291547594742265,True
state_transition__I66_WB::110+04166__Weekday__0001,I66_WB::110+04166,110+04166,I66_WB,14.0,Weekday,MD,14.0,14.25,14.5,0.75,45.0,43.09305,41.8704347826087,45.01717391304348,1246.2176902407264,0.6559040474951191,0.0291999646943987,10.0,WESTBOUND,False,I66_WB,110+04166,average_weekday,0,,,,0.0,14.25,daily_probe_mean,daily_probe_mean__110+04166__MD,1.0,0.0,False
state_transition__I66_WB::110+04167__Weekday__0002,I66_WB::110+04167,110+04167,I66_WB,13.0,Weekday,AM,7.0,8.25,9.0,2.25,135.0,44.50775,33.8252380952381,40.7610011868164,3722.2362978583305,1.9590717357149108,0.3158148325426206,12.0,WESTBOUND,True,I66_WB,110+04167,average_weekday,0,,,,1.0,8.25,average_weekday,state_transition__I66_WB::110+04167__Weekday__0002,0.0,,True
state_transition__I66_WB::110+04167__Weekday__0003,I66_WB::110+04167,110+04167,I66_WB,13.0,Weekday,MD,13.5,14.25,14.5,1.25,75.0,44.50775,29.76695652173913,40.24059782608696,2139.243415129863,1.1259175869104543,0.4952066049310586,12.0,WESTBOUND,False,I66_WB,110+04167,average_weekday,0,,,,0.0,14.194444444444445,daily_probe_mean,daily_probe_mean__110+04167__MD,9.0,0.28327886186626583,True
state_transition__I66_WB::110+04168__Weekday__0004,I66_WB::110+04168,110+04168,I66_WB,18.0,Weekday,AM,7.5,8.25,9.5,2.25,135.0,46.1069,25.786363636363635,37.22109390750152,3383.7871191542554,1.6918935595771276,0.7880341970738589,14.0,WESTBOUND,True,I66_WB,110+04168,average_weekday,0,,,,1.0,8.25,average_weekday,state_transition__I66_WB::110+04168__Weekday__0004,0.0,,True
daily_probe_mean__110+04168__MD,,110+04168,I66_WB,,DailyMean,MD,13.25,13.90625,15.0625,2.0625,,,20.1,,,,,14.0,WESTBOUND,False,I66_WB,110+04168,daily_probe_mean,8,11.75,14.75,0.8744417862270764,0.75,13.708333333333334,daily_probe_mean,daily_probe_mean__110+04168__MD,6.0,0.9176131477310517,True
daily_probe_mean__110+04168__PM,,110+04168,I66_WB,,DailyMean,PM,14.625,15.0,15.75,1.375,,,32.449999999999996,,,,,14.0,WESTBOUND,False,I66_WB,110+04168,daily_probe_mean,2,15.0,15.0,0.0,0.0,,,,,,False
state_transition__I66_WB::110+04169__Weekday__0005,I66_WB::110+04169,110+04169,I66_WB,17.0,Weekday,AM,7.0,8.25,10.0,3.25,195.0,45.49545,21.33909090909091,32.66846425313817,5195.820789182867,2.597910394591433,1.1320238145954926,16.0,WESTBOUND,True,I66_WB,110+04169,average_weekday,0,,,,1.0,8.25,average_weekday,state_transition__I66_WB::110+04169__Weekday__0005,0.0,,True
state_transition__I66_WB::110+04169__Weekday__0006,I66_WB::110+04169,110+04169,I66_WB,17.0,Weekday,MD,13.25,14.5,14.75,1.75,105.0,45.49545,31.06478260869565,39.90423913043478,3000.570984842671,1.5002854924213354,0.4645346330949349,16.0,WESTBOUND,False,I66_WB,110+04169,average_weekday,0,,,,0.0,14.035714285714286,daily_probe_mean,daily_probe_mean__110+04169__MD,14.0,1.3882708375412007,False
daily_probe_mean__110+04169__PM,,110+04169,I66_WB,,DailyMean,PM,14.75,15.6875,16.3125,1.8125,,,29.052500000000002,,,,,16.0,WESTBOUND,False,I66_WB,110+04169,daily_probe_mean,4,15.0,17.75,1.190784930203603,0.0,,,,,,False
state_transition__I66_WB::110+04170__Weekday__0007,I66_WB::110+04170,110+04170,I66_WB,33.0,Weekday,AM,7.25,8.75,9.75,2.75,165.0,45.213,39.44772727272727,41.83373607617679,5248.696051136403,2.6243480255682017,0.1461496802442818,18.0,WESTBOUND,False,I66_WB,110+04170,average_weekday,0,,,,0.0,8.303571428571429,daily_probe_mean,daily_probe_mean__110+04170__AM,14.0,0.34302451271961687,True
state_transition__I66_WB::110+04170__Weekday__0008,I66_WB::110+04170,110+04170,I66_WB,33.0,Weekday,MD,13.5,14.5,15.5,2.25,135.0,45.213,39.325909090909086,45.435819060166885,4195.229514759649,2.0976147573798243,0.1497000589479526,18.0,WESTBOUND,True,I66_WB,110+04170,average_weekday,0,,,,1.0,14.5,average_weekday,state_transition__I66_WB::110+04170__Weekday__0008,0.0,,True
daily_probe_mean__110+04170__PM,,110+04170,I66_WB,,DailyMean,PM,13.875,15.0,15.625,2.0,,,35.935,,,,,18.0,WESTBOUND,False,I66_WB,110+04170,daily_probe_mean,2,15.0,15.0,0.0,0.0,,,,,,False
daily_probe_mean__110+04171__AM,,110+04171,I66_WB,,DailyMean,AM,7.75,8.083333333333334,8.75,1.25,,,38.449999999999996,,,,,20.0,WESTBOUND,False,I66_WB,110+04171,daily_probe_mean,3,7.5,8.75,0.5137011669140814,0.3333333333333333,8.0,daily_probe_mean,daily_probe_mean__110+04171__AM,1.0,0.0,False
daily_probe_mean__110+04171__MD,,110+04171,I66_WB,,DailyMean,MD,9.625,10.1875,11.0625,1.6875,,,26.2425,,,,,20.0,WESTBOUND,False,I66_WB,110+04171,daily_probe_mean,4,9.25,13.0,1.6237976320958225,0.75,10.5,daily_probe_mean,daily_probe_mean__110+04171__MD,3.0,1.7677669529663689,False
daily_probe_mean__110+04172__AM,,110+04172,I66_WB,,DailyMean,AM,7.75,8.0,8.625,1.125,,,41.84,,,,,22.0,WESTBOUND,False,I66_WB,110+04172,daily_probe_mean,2,7.75,8.25,0.25,0.0,,,,,,False
daily_probe_mean__110+04172__MD,,110+04172,I66_WB,,DailyMean,MD,9.666666666666666,10.416666666666666,11.416666666666666,2.0,,,25.543333333333333,,,,,22.0,WESTBOUND,False,I66_WB,110+04172,daily_probe_mean,3,9.0,13.0,1.8295415333416791,0.6666666666666666,9.125,daily_probe_mean,daily_probe_mean__110+04172__MD,2.0,0.125,False
daily_probe_mean__110+04173__AM,,110+04173,I66_WB,,DailyMean,AM,8.25,8.5,9.0,1.0,,,41.19,,,,,24.0,WESTBOUND,False,I66_WB,110+04173,daily_probe_mean,1,8.5,8.5,0.0,0.0,,,,,,False
daily_probe_mean__110+04173__MD,,110+04173,I66_WB,,DailyMean,MD,8.0,9.375,10.125,2.375,,,15.695,,,,,24.0,WESTBOUND,False,I66_WB,110+04173,daily_probe_mean,2,9.25,9.5,0.125,0.0,,,,,,False
daily_probe_mean__110+04174__MD,,110+04174,I66_WB,,DailyMean,MD,8.5,9.375,9.875,1.625,,,25.845,,,,,26.0,WESTBOUND,False,I66_WB,110+04174,daily_probe_mean,2,9.25,9.5,0.125,0.0,,,,,,False
daily_probe_mean__110+04176__AM,,110+04176,I66_WB,,DailyMean,AM,7.5,8.25,9.25,2.0,,,37.16,,,,,30.0,WESTBOUND,True,I66_WB,110+04176,daily_probe_mean,1,8.25,8.25,0.0,1.0,8.25,daily_probe_mean,daily_probe_mean__110+04176__AM,1.0,0.0,False
daily_probe_mean__110+04176__MD,,110+04176,I66_WB,,DailyMean,MD,11.964285714285714,13.535714285714286,16.428571428571427,4.714285714285714,,,22.735714285714288,,,,,30.0,WESTBOUND,False,I66_WB,110+04176,daily_probe_mean,7,9.0,14.75,1.8918460911641468,0.8571428571428571,14.291666666666666,daily_probe_mean,daily_probe_mean__110+04176__MD,6.0,0.4187448175467038,True
state_transition__I66_WB::110+04176__Weekday__0009,I66_WB::110+04176,110+04176,I66_WB,30.0,Weekday,PM,13.25,17.5,18.75,5.75,345.0,47.621,23.620238095238093,32.490443788087674,9229.184992002012,4.857465785264217,1.0161100750970211,30.0,WESTBOUND,True,I66_WB,110+04176,average_weekday,0,,,,1.0,17.5,average_weekday,state_transition__I66_WB::110+04176__Weekday__0009,0.0,,True
daily_probe_mean__110+04177__MD,,110+04177,I66_WB,,DailyMean,MD,12.75,13.5,18.25,5.75,,,16.22,,,,,32.0,WESTBOUND,False,I66_WB,110+04177,daily_probe_mean,1,13.5,13.5,0.0,0.0,,,,,,False
state_transition__I66_WB::110+04177__Weekday__0010,I66_WB::110+04177,110+04177,I66_WB,29.0,Weekday,PM,13.0,17.75,19.25,6.5,390.0,46.732,23.754782608695653,31.34693095901048,11262.15434701418,5.631077173507089,0.9672670034409544,32.0,WESTBOUND,True,I66_WB,110+04177,average_weekday,0,,,,1.0,17.75,average_weekday,state_transition__I66_WB::110+04177__Weekday__0010,0.0,,True
state_transition__I66_WB::110+04178__Weekday__0011,I66_WB::110+04178,110+04178,I66_WB,28.0,Weekday,PM,13.25,17.75,19.5,6.5,390.0,47.313,24.729090909090907,32.25818016765844,10898.454093866274,5.736028470455934,0.9132527020072057,33.0,WESTBOUND,True,I66_WB,110+04178,average_weekday,0,,,,1.0,17.75,average_weekday,state_transition__I66_WB::110+04178__Weekday__0011,0.0,,True
daily_probe_mean__110+04179__PM,,110+04179,I66_WB,,DailyMean,PM,17.339285714285715,17.910714285714285,18.410714285714285,1.3214285714285714,,,42.07785714285715,,,,,35.0,WESTBOUND,False,I66_WB,110+04179,daily_probe_mean,14,16.25,18.5,0.563844764423105,0.21428571428571427,17.916666666666668,daily_probe_mean,daily_probe_mean__110+04179__PM,3.0,0.31180478223116176,True
daily_probe_mean__110+04180__PM,,110+04180,I66_WB,,DailyMean,PM,16.0,16.75,17.625,1.875,,,37.0,,,,,37.0,WESTBOUND,False,I66_WB,110+04180,daily_probe_mean,2,16.5,17.0,0.25,0.5,17.0,daily_probe_mean,daily_probe_mean__110+04180__PM,1.0,0.0,False
daily_probe_mean__110+04181__PM,,110+04181,I66_WB,,DailyMean,PM,15.416666666666666,16.416666666666668,17.416666666666668,2.25,,,23.37833333333333,,,,,39.0,WESTBOUND,False,I66_WB,110+04181,daily_probe_mean,6,15.25,17.0,0.6871842709362768,0.5,16.416666666666668,daily_probe_mean,daily_probe_mean__110+04181__PM,3.0,0.8249579113843054,True
state_transition__I66_WB::110+04182__Weekday__0012,I66_WB::110+04182,110+04182,I66_WB,27.0,Weekday,PM,15.0,17.5,18.5,3.75,225.0,47.264,34.1625,39.59037667984191,6608.361819186088,3.3889034970185064,0.3835053055250639,41.0,WESTBOUND,True,I66_WB,110+04182,average_weekday,0,,,,1.0,17.5,average_weekday,state_transition__I66_WB::110+04182__Weekday__0012,0.0,,True
daily_probe_mean__110+04183__MD,,110+04183,I66_WB,,DailyMean,MD,13.5,14.125,18.25,5.0,,,20.62,,,,,43.0,WESTBOUND,False,I66_WB,110+04183,daily_probe_mean,2,14.0,14.25,0.125,0.5,14.0,daily_probe_mean,daily_probe_mean__110+04183__MD,1.0,0.0,False
state_transition__I66_WB::110+04183__Weekday__0013,I66_WB::110+04183,110+04183,I66_WB,26.0,Weekday,PM,14.0,17.25,19.5,5.75,345.0,47.31055,15.47586956521739,25.15008141433236,8505.028373660714,4.252514186830357,2.057052775007375,43.0,WESTBOUND,True,I66_WB,110+04183,average_weekday,0,,,,1.0,17.25,average_weekday,state_transition__I66_WB::110+04183__Weekday__0013,0.0,,True
daily_probe_mean__110+04184__MD,,110+04184,I66_WB,,DailyMean,MD,13.0,13.5,14.0,1.25,,,38.95,,,,,45.0,WESTBOUND,False,I66_WB,110+04184,daily_probe_mean,1,13.5,13.5,0.0,0.0,,,,,,False
state_transition__I66_WB::110+04184__Weekday__0014,I66_WB::110+04184,110+04184,I66_WB,25.0,Weekday,PM,15.0,18.0,19.25,4.5,270.0,48.225975000000005,29.29318181818182,38.85602272727273,8422.698262683369,4.211349131341684,0.6463208161998604,45.0,WESTBOUND,True,I66_WB,110+04184,average_weekday,0,,,,1.0,18.0,average_weekday,state_transition__I66_WB::110+04184__Weekday__0014,0.0,,True
daily_probe_mean__110+04185__PM,,110+04185,I66_WB,,DailyMean,PM,14.75,15.5,16.75,2.25,,,10.87,,,,,47.0,WESTBOUND,True,I66_WB,110+04185,daily_probe_mean,1,15.5,15.5,0.0,1.0,15.5,daily_probe_mean,daily_probe_mean__110+04185__PM,1.0,0.0,False
daily_probe_mean__110+04227__AM,,110+04227,VA267_WB,,DailyMean,AM,8.0,8.75,14.25,6.5,,,11.96,,,,,1.0,WESTBOUND,False,VA267_WB,110+04227,daily_probe_mean,1,8.75,8.75,0.0,0.0,,,,,,False
daily_probe_mean__110+04227__MD,,110+04227,VA267_WB,,DailyMean,MD,8.666666666666666,9.583333333333334,13.25,4.833333333333333,,,16.63,,,,,1.0,WESTBOUND,False,VA267_WB,110+04227,daily_probe_mean,3,9.25,9.75,0.23570226039551584,0.3333333333333333,9.25,daily_probe_mean,daily_probe_mean__110+04227__MD,1.0,0.0,False
daily_probe_mean__110+04228__MD,,110+04228,VA267_WB,,DailyMean,MD,14.5,14.75,16.0,1.75,,,34.07,,,,,3.0,WESTBOUND,True,VA267_WB,110+04228,daily_probe_mean,1,14.75,14.75,0.0,1.0,14.75,daily_probe_mean,daily_probe_mean__110+04228__MD,1.0,0.0,False
daily_probe_mean__110+04228__PM,,110+04228,VA267_WB,,DailyMean,PM,15.25,15.5,16.125,1.125,,,36.8775,,,,,3.0,WESTBOUND,False,VA267_WB,110+04228,daily_probe_mean,4,15.0,17.0,0.8660254037844386,0.0,,,,,,False
daily_probe_mean__110+04233__PM,,110+04233,VA267_WB,,DailyMean,PM,16.25,17.0,18.5,2.5,,,27.47,,,,,13.0,WESTBOUND,False,VA267_WB,110+04233,daily_probe_mean,1,17.0,17.0,0.0,0.0,,,,,,False
daily_probe_mean__110+04244__AM,,110+04244,VA267_WB,,DailyMean,AM,6.25,6.5,7.0,1.0,,,45.44,,,,,40.0,WESTBOUND,False,VA267_WB,110+04244,daily_probe_mean,1,6.5,6.5,0.0,0.0,,,,,,False
daily_probe_mean__110+04244__MD,,110+04244,VA267_WB,,DailyMean,MD,14.25,14.75,17.25,3.25,,,6.98,,,,,40.0,WESTBOUND,True,VA267_WB,110+04244,daily_probe_mean,1,14.75,14.75,0.0,1.0,14.75,daily_probe_mean,daily_probe_mean__110+04244__MD,1.0,0.0,False
state_transition__VA267_WB::110+04244__Weekday__0001,VA267_WB::110+04244,110+04244,VA267_WB,25.0,Weekday,PM,14.75,16.5,18.5,4.0,240.0,45.58155,13.57108695652174,30.013981263528137,5169.907496751131,2.584953748375565,2.358725070882791,40.0,WESTBOUND,True,VA267_WB,110+04244,average_weekday,0,,,,1.0,16.5,average_weekday,state_transition__VA267_WB::110+04244__Weekday__0001,0.0,,True
state_transition__VA7_EB::110+04247__Weekday__0001,VA7_EB::110+04247,110+04247,VA7_EB,70.0,Weekday,AM,6.5,7.25,9.0,2.75,165.0,45.06285,42.38608695652174,43.92752459661551,2874.687458311064,2.61335223482824,0.0631519263909403,23.0,EASTBOUND,False,VA7_EB,110+04247,average_weekday,0,,,,0.0,7.9375,daily_probe_mean,daily_probe_mean__110+04247__AM,8.0,0.3247595264191645,True
daily_probe_mean__110+04247__MD,,110+04247,VA7_EB,,DailyMean,MD,9.3,11.5,12.6,3.55,,,27.034000000000002,,,,,23.0,EASTBOUND,False,VA7_EB,110+04247,daily_probe_mean,5,9.0,14.0,2.1272047386182646,0.6,10.75,daily_probe_mean,daily_probe_mean__110+04247__MD,3.0,2.3003622903070435,False
daily_probe_mean__110+04247__PM,,110+04247,VA7_EB,,DailyMean,PM,16.75,17.0,17.5,1.0,,,43.26,,,,,23.0,EASTBOUND,False,VA7_EB,110+04247,daily_probe_mean,1,17.0,17.0,0.0,0.0,,,,,,False
daily_probe_mean__110+04248__AM,,110+04248,VA7_EB,,DailyMean,AM,7.464285714285714,7.892857142857143,8.928571428571429,1.7142857142857142,,,29.518571428571427,,,,,24.0,EASTBOUND,False,VA7_EB,110+04248,daily_probe_mean,7,7.5,8.25,0.2258769757263128,0.42857142857142855,7.833333333333333,daily_probe_mean,daily_probe_mean__110+04248__AM,3.0,0.11785113019775792,True
daily_probe_mean__110+04248__MD,,110+04248,VA7_EB,,DailyMean,MD,7.5,14.5,15.75,8.5,,,8.36,,,,,24.0,EASTBOUND,False,VA7_EB,110+04248,daily_probe_mean,1,14.5,14.5,0.0,0.0,,,,,,False
daily_probe_mean__110+04250__AM,,110+04250,VA7_EB,,DailyMean,AM,7.25,7.5,8.125,1.125,,,38.9,,,,,16.0,EASTBOUND,False,VA7_EB,110+04250,daily_probe_mean,2,7.5,7.5,0.0,0.0,,,,,,False
state_transition__VA7_EB::110+04251__Weekday__0002,VA7_EB::110+04251,110+04251,VA7_EB,72.0,Weekday,AM,6.75,8.0,8.75,2.25,135.0,46.431,34.701,42.03472360248447,3525.0507519109456,1.7625253759554729,0.3380306043053513,18.0,EASTBOUND,False,VA7_EB,110+04251,average_weekday,0,,,,0.0,7.9375,daily_probe_mean,daily_probe_mean__110+04251__AM,4.0,0.2072890493972125,True
daily_probe_mean__110+04251__MD,,110+04251,VA7_EB,,DailyMean,MD,6.5,9.0,10.0,3.75,,,5.19,,,,,18.0,EASTBOUND,False,VA7_EB,110+04251,daily_probe_mean,1,9.0,9.0,0.0,0.0,,,,,,False
state_transition__VA7_EB::110+04252__Weekday__0003,VA7_EB::110+04252,110+04252,VA7_EB,71.0,Weekday,AM,6.25,8.0,9.25,3.25,195.0,45.92,24.96333333333333,35.688222541621755,4871.631967956408,2.435815983978204,0.8394979302977696,20.0,EASTBOUND,False,VA7_EB,110+04252,average_weekday,0,,,,0.0,7.625,daily_probe_mean,daily_probe_mean__110+04252__AM,4.0,0.125,True
daily_probe_mean__110+04252__MD,,110+04252,VA7_EB,,DailyMean,MD,6.625,11.25,17.625,11.25,,,10.955,,,,,20.0,EASTBOUND,False,VA7_EB,110+04252,daily_probe_mean,2,10.5,12.0,0.75,0.5,10.5,daily_probe_mean,daily_probe_mean__110+04252__MD,1.0,0.0,False
daily_probe_mean__110+04298__MD,,110+04298,I395HOV_NB,,DailyMean,MD,13.055555555555555,13.527777777777779,14.777777777777779,1.9722222222222223,,,38.626666666666665,,,,,17.0,NORTHBOUND,False,I395HOV_NB,110+04298,daily_probe_mean,9,13.0,14.75,0.6394924685122967,0.5555555555555556,13.45,daily_probe_mean,daily_probe_mean__110+04298__MD,5.0,0.6,True
daily_probe_mean__110+04298__PM,,110+04298,I395HOV_NB,,DailyMean,PM,15.75,16.083333333333332,16.916666666666668,1.4166666666666667,,,46.27,,,,,17.0,NORTHBOUND,False,I395HOV_NB,110+04298,daily_probe_mean,3,15.5,16.5,0.42491829279939874,0.3333333333333333,17.125,daily_probe_mean,daily_probe_mean__110+04298__PM,2.0,1.625,False
daily_probe_mean__110+04299__AM,,110+04299,I395HOV_NB,,DailyMean,AM,8.0,8.5,9.75,2.0,,,14.65,,,,,18.0,NORTHBOUND,False,I395HOV_NB,110+04299,daily_probe_mean,1,8.5,8.5,0.0,0.0,,,,,,False
state_transition__I395HOV_NB::110+04299__Weekday__0001,I395HOV_NB::110+04299,110+04299,I395HOV_NB,23.0,Weekday,PM,17.25,17.5,17.75,0.75,45.0,45.32745,45.22695652173913,45.667536231884064,1451.3733841666788,0.7256866920833394,0.0022219818884465,18.0,NORTHBOUND,False,I395HOV_NB,110+04299,average_weekday,0,,,,0.0,17.083333333333332,daily_probe_mean,daily_probe_mean__110+04299__PM,9.0,0.16666666666666666,True
daily_probe_mean__110+04300__AM,,110+04300,I395HOV_NB,,DailyMean,AM,7.875,8.625,9.75,2.125,,,13.0,,,,,20.0,NORTHBOUND,False,I395HOV_NB,110+04300,daily_probe_mean,2,8.5,8.75,0.125,0.0,,,,,,False
daily_probe_mean__110+04300__MD,,110+04300,I395HOV_NB,,DailyMean,MD,12.676470588235293,13.058823529411764,13.602941176470589,1.1764705882352942,,,41.76058823529412,,,,,20.0,NORTHBOUND,False,I395HOV_NB,110+04300,daily_probe_mean,17,9.5,14.75,1.2021103128050477,0.17647058823529413,13.166666666666666,daily_probe_mean,daily_probe_mean__110+04300__MD,3.0,0.8249579113843055,True
daily_probe_mean__110+04300__PM,,110+04300,I395HOV_NB,,DailyMean,PM,15.660714285714286,16.642857142857142,17.339285714285715,1.9285714285714286,,,42.78285714285715,,,,,20.0,NORTHBOUND,False,I395HOV_NB,110+04300,daily_probe_mean,14,15.0,18.75,1.067851170551861,0.2857142857142857,16.6875,daily_probe_mean,daily_probe_mean__110+04300__PM,4.0,1.3506364240608943,False
state_transition__I395HOV_NB::110+04301__Weekday__0002,I395HOV_NB::110+04301,110+04301,I395HOV_NB,26.0,Weekday,AM,7.75,8.75,9.25,1.75,105.0,41.77425,39.63369565217391,41.44421620822242,2983.067106946712,1.5700353194456378,0.0540084469187944,22.0,NORTHBOUND,False,I395HOV_NB,110+04301,average_weekday,0,,,,0.0,7.875,daily_probe_mean,daily_probe_mean__110+04301__AM,2.0,0.125,False
daily_probe_mean__110+04301__MD,,110+04301,I395HOV_NB,,DailyMean,MD,10.145833333333334,11.479166666666666,13.708333333333334,3.8125,,,28.954166666666666,,,,,22.0,NORTHBOUND,False,I395HOV_NB,110+04301,daily_probe_mean,12,9.0,14.75,2.6169685335432593,0.16666666666666666,14.25,daily_probe_mean,daily_probe_mean__110+04301__MD,3.0,0.3535533905932738,True
state_transition__I395HOV_NB::110+04301__Weekday__0003,I395HOV_NB::110+04301,110+04301,I395HOV_NB,26.0,Weekday,PM,14.25,18.25,19.5,5.5,330.0,41.77425,37.21021739130435,39.807440711462455,10057.226140546403,5.293276916077056,0.1226553599700877,22.0,NORTHBOUND,False,I395HOV_NB,110+04301,average_weekday,0,,,,0.0,17.113636363636363,daily_probe_mean,daily_probe_mean__110+04301__PM,11.0,1.328719634749406,False
daily_probe_mean__110+04302__AM,,110+04302,I395HOV_NB,,DailyMean,AM,7.642857142857143,8.178571428571429,9.25,1.8571428571428572,,,27.84,,,,,24.0,NORTHBOUND,False,I395HOV_NB,110+04302,daily_probe_mean,7,6.5,8.75,0.7525466966323385,0.0,,,,,,False
daily_probe_mean__110+04302__MD,,110+04302,I395HOV_NB,,DailyMean,MD,7.875,9.0,10.0,2.375,,,10.535,,,,,24.0,NORTHBOUND,False,I395HOV_NB,110+04302,daily_probe_mean,2,9.0,9.0,0.0,0.0,,,,,,False
daily_probe_mean__110+04603__AM,,110+04603,I495_CW,,DailyMean,AM,8.25,8.5,9.0,1.0,,,36.01,,,,,67.0,CLOCKWISE,False,I495_CW,110+04603,daily_probe_mean,1,8.5,8.5,0.0,0.0,,,,,,False
daily_probe_mean__110+04603__MD,,110+04603,I495_CW,,DailyMean,MD,11.0,11.5,12.25,1.5,,,24.41,,,,,67.0,CLOCKWISE,False,I495_CW,110+04603,daily_probe_mean,1,11.5,11.5,0.0,0.0,,,,,,False
state_transition__I495_CW::110+04604__Weekday__0001,I495_CW::110+04604,110+04604,I495_CW,8.0,Weekday,AM,6.75,8.5,10.0,3.5,210.0,46.6669,26.68260869565217,36.39523424013874,6209.09124182586,3.1045456209129303,0.7489631741893432,69.0,CLOCKWISE,True,I495_CW,110+04604,average_weekday,0,,,,1.0,8.5,average_weekday,state_transition__I495_CW::110+04604__Weekday__0001,0.0,,True
daily_probe_mean__110+04604__MD,,110+04604,I495_CW,,DailyMean,MD,11.166666666666666,11.958333333333334,12.541666666666666,1.625,,,39.545,,,,,69.0,CLOCKWISE,False,I495_CW,110+04604,daily_probe_mean,6,9.0,14.75,1.8051815852028725,0.16666666666666666,9.0,daily_probe_mean,daily_probe_mean__110+04604__MD,1.0,0.0,False
daily_probe_mean__110+04604__PM,,110+04604,I495_CW,,DailyMean,PM,16.5,17.178571428571427,18.196428571428573,1.9464285714285714,,,41.67214285714285,,,,,69.0,CLOCKWISE,False,I495_CW,110+04604,daily_probe_mean,14,15.25,18.5,0.7929858325419471,0.2857142857142857,17.0625,daily_probe_mean,daily_probe_mean__110+04604__PM,4.0,0.596212000885591,True
state_transition__I495_CW::110+04605__Weekday__0002,I495_CW::110+04605,110+04605,I495_CW,13.0,Weekday,AM,6.25,8.25,11.0,5.0,300.0,46.96999999999999,24.33826086956521,32.87300889328064,8324.156966342032,4.381135245443175,0.9298831683875808,71.0,CLOCKWISE,True,I495_CW,110+04605,average_weekday,0,,,,1.0,8.25,average_weekday,state_transition__I495_CW::110+04605__Weekday__0002,0.0,,True
daily_probe_mean__110+04605__MD,,110+04605,I495_CW,,DailyMean,MD,7.25,9.892857142857142,12.178571428571429,5.178571428571429,,,22.310000000000002,,,,,71.0,CLOCKWISE,False,I495_CW,110+04605,daily_probe_mean,7,9.0,13.0,1.3014905113063286,0.8571428571428571,9.375,daily_probe_mean,daily_probe_mean__110+04605__MD,6.0,0.3145764348029479,True
state_transition__I495_CW::110+04606__Weekday__0003,I495_CW::110+04606,110+04606,I495_CW,12.0,Weekday,AM,6.25,7.5,11.5,5.5,330.0,46.13105,33.68630434782609,38.34059365535649,10515.657512359776,5.257828756179888,0.3694304226333755,73.0,CLOCKWISE,True,I495_CW,110+04606,average_weekday,0,,,,1.0,7.5,average_weekday,state_transition__I495_CW::110+04606__Weekday__0003,0.0,,True
state_transition__I495_CW::110+04606__Weekday__0004,I495_CW::110+04606,110+04606,I495_CW,12.0,Weekday,MD,12.5,12.75,13.0,0.75,45.0,46.13105,45.6995652173913,48.26801712779974,1442.714788550925,0.7213573942754625,0.009441769972124,73.0,CLOCKWISE,False,I495_CW,110+04606,average_weekday,0,,,,0.0,12.15,daily_probe_mean,daily_probe_mean__110+04606__MD,5.0,1.972308292331602,False
daily_probe_mean__110+04606__PM,,110+04606,I495_CW,,DailyMean,PM,18.1875,18.5,19.375,1.4375,,,41.735,,,,,73.0,CLOCKWISE,False,I495_CW,110+04606,daily_probe_mean,4,18.25,18.75,0.1767766952966369,0.5,18.5,daily_probe_mean,daily_probe_mean__110+04606__PM,2.0,0.25,False
daily_probe_mean__110+04607__MD,,110+04607,I495_CW,,DailyMean,MD,8.25,9.375,10.75,2.75,,,19.27,,,,,75.0,CLOCKWISE,False,I495_CW,110+04607,daily_probe_mean,2,9.25,9.5,0.125,0.5,9.5,daily_probe_mean,daily_probe_mean__110+04607__MD,1.0,0.0,False
